price,sector,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,agePossession,has_servant_room,has_study_room,has_pooja_room,has_store_room,has_others,furnishing_type,luxury_score,super_built_up_area,built_up_area,carpet_area
1.55,Sector 61,13478.0,1150.0,2,2,1,3.0,Under Construction,0,1,0,0,0,0,43,1150.0,1150.0,
6.0,Sushant Lok,15765.0,3806.0,4,5,3,2.0,Undefined,0,0,0,0,0,0,0,,3806.0,
0.3,Sohna,4011.0,748.0,2,2,2,3.0,Undefined,0,0,0,0,0,0,0,,743.0,621.0
1.92,Sector 76,11500.0,1670.0,3,3,2,2.0,Undefined,0,0,0,0,0,0,0,,1672.0,940.0
1.82,Sector 106,13392.0,1359.0,3,2,2,4.0,Undefined,0,0,0,0,0,0,0,,1359.0,952.0
0.5,Sector 89 A,7763.0,644.0,2,2,1,4.0,Relatively New,0,0,0,0,0,2,69,,672.0,644.0
0.25,Sector 89 A,5000.0,500.0,1,1,1,6.0,New Property,0,0,0,0,0,0,74,500.0,500.0,410.0
1.07,Sector 92,5246.0,2040.0,4,3,3,10.0,Under Construction,1,1,0,0,0,0,86,,2040.0,
0.8,Sector 90,5925.0,1350.0,2,3,2,0.0,Undefined,0,0,0,0,0,0,0,,1350.0,
0.62,Sector 82A,9538.0,650.0,1,1,0,6.0,Undefined,0,0,0,0,0,0,0,,650.0,
1.25,Sector-33 Sohna,9025.0,1385.0,2,2,3,17.0,Undefined,0,0,0,0,0,0,0,,1385.0,1000.0
0.88,Sector 89,7978.0,1103.0,2,2,0,2.0,Undefined,0,0,0,0,0,0,0,,1103.0,
0.8,Sector 82,6426.0,1245.0,2,2,3,9.0,Undefined,0,0,0,0,0,0,0,,,1245.0
1.1,Sector-33 Sohna,7971.0,1380.0,2,2,2,14.0,Undefined,0,0,0,0,0,0,0,,,1380.0
0.85,Sector 92,6741.0,1261.0,3,2,2,14.0,Undefined,0,0,0,0,0,0,0,,1261.0,
5.0,Sector 52,7692.0,6500.0,5,7,3+,1.0,Moderately Old,1,0,1,0,0,0,77,,,5200.0
1.45,Sector 88A,8082.0,1794.0,3,3,3,12.0,Relatively New,0,0,0,0,0,0,49,,,1794.0
1.25,Sector 89,8784.0,1423.0,3,3,3,2.0,Under Construction,0,0,1,0,0,0,12,1423.0,1423.0,
0.48,Dayanand Colony,5333.0,900.0,3,2,2,2.0,Moderately Old,0,0,0,0,0,0,54,,,100.0
2.0,Sector 67A,11428.0,1750.0,3,3,3,12.0,New Property,0,1,0,0,0,0,38,1750.0,1750.0,
0.55,Sector 37C,8221.0,669.0,1,1,0,5.0,Undefined,0,0,0,0,0,0,0,,669.0,
0.32,Sohna,5517.0,580.0,2,2,1,7.0,New Property,0,0,0,0,0,0,37,,,580.0
0.82,Sector 86,6029.0,1360.0,2,2,1,12.0,New Property,0,0,0,0,0,0,49,1360.0,1360.0,1000.0
0.4,Sector 104,7029.0,569.0,2,2,1,14.0,Relatively New,0,0,0,0,0,0,38,569.0,569.0,
1.15,Sector-33 Sohna,11558.0,995.0,2,2,2,15.0,Under Construction,0,0,0,0,0,0,38,,,92.44
0.94,Sector 84,7000.0,1343.0,3,2,3+,10.0,New Property,0,1,0,0,0,1,89,1350.0,1350.0,
5.0,Sector 52,9615.0,5200.0,5,5,3+,2.0,Undefined,0,0,0,0,0,0,0,,5200.0,
0.75,Sector 92,4820.0,1556.0,3,2,2,16.0,Undefined,0,0,0,0,0,0,0,,1556.0,1261.0
1.3,Sector 85,7926.0,1640.0,2,2,2,17.0,New Property,0,0,0,0,0,0,90,1640.0,1640.0,
1.5,Sector 84,7500.0,2000.0,3,3,3,2.0,New Property,1,0,0,0,0,0,108,2000.0,2000.0,1700.0
1.25,Sector 92,6097.0,2050.0,3,3,3,18.0,Under Construction,1,0,0,0,0,0,44,,,2050.0
0.65,Sohna,7907.0,822.0,2,1,2,3.0,New Property,0,0,0,0,0,0,87,,,822.0
0.9,Sector 10A,7083.0,1271.0,2,2,3,9.0,New Property,0,0,0,0,1,0,52,1200.0,1200.0,
0.92,Sector 88B,6815.0,1350.0,2,2,3,3.0,New Property,0,0,0,0,0,0,26,,1350.0,1120.0
1.3,Sector 92,6373.0,2040.0,4,4,0,7.0,Undefined,0,0,0,0,0,0,0,,2040.0,
3.0,Sector 63,18271.0,1642.0,3,3,3+,14.0,Relatively New,1,0,0,0,0,1,0,,1642.0,1500.0
0.68,Sohna,8252.0,824.0,2,2,2,3.0,New Property,0,0,0,0,0,0,113,,,824.0
0.55,Samaspur,5238.0,1050.0,2,2,0,5.0,Relatively New,0,0,0,0,0,0,36,,,1050.0
1.33,Sector 89,16985.0,783.0,3,3,3,4.0,Under Construction,0,1,0,0,0,0,125,,1423.0,783.0
0.8,Sector 107,5856.0,1366.0,2,2,3+,14.0,New Property,0,0,0,0,0,0,67,1366.0,1366.0,
1.55,Sector 89,10000.0,1550.0,3,2,3,6.0,Moderately Old,0,0,0,1,0,1,111,1550.0,1550.0,
0.35,Sector 99A,6422.0,545.0,2,2,1,3.0,Relatively New,0,0,0,0,0,0,62,,,545.0
1.85,Nirvana country Pocket H,11131.0,1662.0,3,3,3+,0.0,Undefined,0,0,0,0,0,0,0,,1662.0,
0.49,Sector 92,4909.0,998.0,2,2,2,2.0,Relatively New,0,0,0,0,0,0,96,,,998.0
1.85,IFFCO Chowk,11859.0,1560.0,3,2,3,1.0,Moderately Old,1,1,0,0,0,0,102,1560.0,1560.0,
2.3,Sector 109,8897.0,2585.0,3,4,3+,10.0,New Property,1,0,0,0,1,0,74,2585.0,2585.0,
1.5,Sector 67A,11111.0,1350.0,2,2,2,10.0,Relatively New,0,0,0,1,0,1,38,,,1350.0
1.25,Sector-33 Sohna,9025.0,1385.0,2,2,3+,15.0,Under Construction,0,0,0,0,0,0,44,,,1385.0
1.0,Sector 77,7500.0,1333.0,2,2,2,3.0,New Property,0,0,0,0,0,0,74,,,1340.0
1.6,Sector 89 A,8163.0,1960.0,3,3,3,5.0,New Property,0,0,0,0,0,0,58,1960.0,1960.0,
1.1,Sector 95,4327.0,2542.0,4,3,3,9.0,Relatively New,1,0,0,0,1,0,22,,,2542.0
1.7,Sector 92,8588.0,1980.0,3,4,2,1.0,Under Construction,0,0,0,0,0,0,0,1630.0,1630.0,
1.46,Sector 76,5500.0,2655.0,4,6,3+,8.0,New Property,1,0,0,0,0,0,58,2650.0,2650.0,
1.65,Sector 63A,15263.0,1081.0,2,2,2,1.0,Under Construction,0,0,0,0,0,0,0,1081.0,1081.0,
2.65,Sector 88A,16747.0,1582.0,3,3,3+,10.0,New Property,0,0,0,0,0,0,110,,,124.0
0.3,Sector 103,8290.0,362.0,1,2,2,5.0,New Property,0,0,0,0,0,0,37,,,361.88
0.65,Sector 104,8519.0,763.0,3,2,2,7.0,New Property,0,0,0,0,0,0,65,,,763.0
2.57,Sector 61,15766.0,1630.0,3,3,2,3.0,Under Construction,0,1,0,0,0,0,0,,,1630.0
0.78,Sector 92,7722.0,1010.0,2,2,3,2.0,Under Construction,0,0,0,0,1,0,24,1010.0,1010.0,700.0
0.33,Sector 95,3911.0,844.0,2,2,1,14.0,New Property,0,0,0,0,1,1,79,767.0,767.0,
1.2,Sector-33 Sohna,8043.0,1492.0,2,2,2,0.0,Undefined,0,0,0,0,0,0,0,,1492.0,849.0
0.4,Ashok Vihar Phase 2,4444.0,900.0,3,2,1,3.0,Relatively New,0,0,0,0,0,0,7,,,900.0
0.43,Patel Nagar,5584.0,770.0,2,2,1,2.0,Relatively New,0,0,0,0,0,1,28,,,770.0
4.5,Sector 81,10714.0,4200.0,4,6,3+,17.0,Relatively New,1,0,0,0,0,1,44,4200.0,4200.0,
0.38,Sector 107,6333.0,600.0,2,2,2,3.0,Relatively New,0,0,0,0,0,1,23,650.0,650.0,600.0
0.75,Sector 36A,7500.0,1000.0,2,2,2,5.0,Relatively New,0,0,0,0,0,0,26,1000.0,1000.0,727.0
3.21,Sector 113,11825.0,2715.0,3,3,3,9.0,New Property,0,0,0,0,0,0,49,2520.0,2520.0,
0.35,Sohna,6315.0,554.0,2,2,2,14.0,New Property,0,0,0,0,0,0,53,,,554.16
0.75,Sector 78,6053.0,1239.0,2,2,1,5.0,Undefined,0,0,0,0,0,0,0,,1239.0,1100.0
0.95,Sector 92,4856.0,1956.0,4,3,3,4.0,Moderately Old,0,0,0,0,0,0,67,1956.0,1956.0,
0.9,Sector 81,5056.0,1780.0,3,3,0,7.0,Undefined,0,0,0,0,0,0,0,,1780.0,
0.85,Sector 93,14237.0,597.0,2,2,0,10.0,Undefined,0,0,0,0,0,0,0,,597.0,
1.92,Sector 76,11794.0,1628.0,3,3,2,3.0,Undefined,0,0,0,0,0,0,0,,1628.0,
1.2,Sector 89,8433.0,1423.0,3,3,2,2.0,Undefined,0,0,0,0,0,0,0,,1423.0,920.0
1.1,Sector 37D,8148.0,1350.0,3,3,1,2.0,Under Construction,0,0,1,0,0,0,30,,,1350.0
6.5,DLF Phase 5,20687.0,3142.0,4,4,3+,9.0,Moderately Old,1,0,0,0,0,0,7,2997.0,2997.0,
1.85,Sector 61,14800.0,1250.0,2,2,2,3.0,New Property,0,0,0,0,0,0,44,,,1250.0
1.38,Gwal Pahari,12212.0,1130.0,2,2,2,4.0,Under Construction,0,0,0,0,0,1,133,,1130.0,
4.26,Mehrauli  Road,13108.0,3250.0,4,4,0,9.0,Undefined,0,0,0,0,0,0,0,,3250.0,
1.42,Sector 102,10380.0,1368.0,2,2,3,14.0,Undefined,0,0,0,0,0,0,0,,1368.0,
2.3,Sector 36A,15551.0,1479.0,2,2,2,23.0,Undefined,0,0,0,0,0,0,0,,1479.0,
3.7,Sector 63A,15416.0,2400.0,3,3,3+,1.0,Under Construction,0,0,0,0,0,0,72,,,2400.0
0.22,Sector 104,7302.0,301.0,1,2,2,2.0,New Property,0,0,0,0,0,0,60,,,301.28
0.6,Sector 37D,9230.0,650.0,2,2,3,7.0,New Property,0,0,0,0,0,0,35,650.0,650.0,596.12
1.65,Sector 111,7097.0,2325.0,3,4,3+,14.0,Under Construction,1,0,0,0,1,0,8,2325.0,2325.0,
0.2,Surat Nagar 1,6644.0,301.0,1,2,2,3.0,New Property,0,0,0,0,0,0,0,,,301.0
0.75,Sector 92,4687.0,1600.0,3,4,3,2.0,Moderately Old,0,1,0,0,0,0,113,,,1600.0
4.3,Sector 48,13870.0,3100.0,4,5,3+,4.0,New Property,1,1,1,0,0,0,88,,,3100.0
1.9,Sector 70,9743.0,1950.0,3,3,3,10.0,New Property,1,0,1,1,1,0,36,1950.0,1950.0,
2.2,Chakkarpur,12500.0,1760.0,3,4,3+,3.0,Moderately Old,1,0,0,0,0,2,0,,,1760.0
2.0,Sector 39,8333.0,2400.0,3,3,3+,0.0,Undefined,0,0,0,0,0,0,0,,2400.0,
0.95,Sector 102,10383.0,915.0,2,2,2,14.0,Undefined,0,0,0,0,0,0,0,,915.0,858.0
0.95,Sector 102,10383.0,915.0,2,2,2,14.0,Undefined,0,0,0,0,0,0,0,,915.0,675.0
0.4,Sector 95,5839.0,685.0,3,2,2,6.0,Undefined,0,0,0,0,0,0,0,,,685.0
1.0,Sispal Vihar,11765.0,850.0,1,1,1,8.0,Undefined,0,0,0,0,0,0,0,,850.0,689.0
1.62,Sector 88A,10018.0,1617.0,3,2,3+,10.0,Relatively New,0,1,0,0,0,2,49,1617.0,1617.0,
0.85,Sector 1,3864.0,2200.0,3,3,0,5.0,Undefined,0,0,0,0,0,0,0,,2200.0,
0.4,Sector 33,6421.0,623.0,2,2,2,4.0,Undefined,0,0,0,0,0,0,0,,623.0,599.0
3.5,Sector 65,17039.0,2054.0,3,3,3,15.0,New Property,1,1,1,0,0,1,166,,,2054.0
1.36,Sector 37D,8846.0,1537.0,3,3,3,1.0,Under Construction,0,0,1,0,1,0,37,,1535.0,
1.3,Golf Course Ext Road,8666.0,1500.0,3,3,3,12.0,Under Construction,0,0,0,0,0,0,0,1500.0,1500.0,
2.41,Sector 61,14785.0,1630.0,3,3,3,2.0,New Property,0,0,0,0,0,0,0,,1630.0,1625.0
1.1,Sector 102,12022.0,915.0,2,2,1,7.0,Undefined,0,0,0,0,0,0,0,,915.0,700.0
2.5,Sector-33 Sohna,13270.0,1884.0,3,3,2,1.0,Undefined,0,0,0,0,0,0,0,,,1884.0
2.02,Shankar Vihar,8080.0,2500.0,4,3,1,2.0,New Property,0,0,0,0,0,0,0,2500.0,2500.0,
1.47,Sector 61,12782.0,1150.0,2,2,2,4.0,New Property,0,1,1,0,0,0,53,,,1150.0
0.24,Sohna,7056.0,340.0,1,1,1,12.0,Relatively New,0,0,0,0,0,1,66,,,340.09
4.2,Sushant Lok Phase 1,19767.0,2125.0,3,4,2,7.0,Under Construction,0,0,0,0,0,0,42,2150.0,2150.0,
2.45,Sector 99,8812.0,2780.0,3,4,3,1.0,New Property,1,0,0,0,0,1,165,2780.0,2780.0,
1.65,Sector 79,9091.0,1815.0,3,3,0,12.0,Undefined,0,0,0,0,0,0,0,,1815.0,
1.75,Sector 85,9589.0,1825.0,3,3,2,27.0,Undefined,0,0,0,0,0,0,0,,1825.0,
1.4,Sector 63A,11336.0,1235.0,2,2,2,3.0,Under Construction,0,0,0,0,1,0,0,,,1235.0
0.45,Sector 95A,7908.0,569.0,2,2,2,2.0,New Property,0,0,0,0,0,1,31,,,569.0
0.68,Sector 1A IMT Manesar,4456.0,1526.0,3,3,3,2.0,Moderately Old,0,0,0,0,0,0,0,,1526.0,
1.0,Sector 89,9007.0,1110.0,2,2,3,3.0,New Property,0,1,0,0,1,0,99,,,1110.0
2.0,Sector 104,8733.0,2290.0,3,4,3+,4.0,Relatively New,1,0,0,0,0,0,60,2290.0,2290.0,
0.75,Sohna,5555.0,1350.0,2,2,2,4.0,Moderately Old,0,0,0,0,0,0,0,,1350.0,
3.25,Sector 99,9672.0,3360.0,4,4,3+,2.0,New Property,1,0,0,0,0,0,123,3360.0,3360.0,
1.1,Sohna,7549.0,1457.0,2,2,3+,17.0,Relatively New,0,1,0,0,1,1,7,1457.0,1457.0,
1.45,Sector 86,9797.0,1480.0,3,2,3,8.0,Relatively New,0,0,0,0,0,2,72,,1480.0,1050.0
3.2,Sector 99,9922.0,3225.0,4,4,0,5.0,Under Construction,0,0,0,0,0,0,23,,3225.0,
0.4,Sector 93,7359.0,544.0,2,2,2,11.0,New Property,0,0,0,0,0,0,37,,,543.53
0.95,Sector 89,8600.0,1105.0,2,2,2,4.0,New Property,1,1,0,0,0,0,38,,,1103.0
4.25,Sector 59,18518.0,2295.0,3,4,3,3.0,Under Construction,0,0,0,0,0,0,0,2295.0,2295.0,
0.37,Sector 107,6680.0,554.0,2,2,2,9.0,New Property,0,0,0,0,0,0,23,,,553.85
1.25,Sector 93,6900.0,1812.0,3,4,2,12.0,Relatively New,0,0,0,0,0,1,96,1805.0,1805.0,1100.0
0.75,Sector 69,6818.0,1100.0,2,2,2,4.0,Moderately Old,0,0,0,0,0,0,0,,1100.0,
0.35,New Palam Vihar Phase 2,4117.0,850.0,2,2,1,2.0,Relatively New,0,0,0,0,0,1,21,,850.0,750.0
0.35,Sector-11 sohna road,4861.0,720.0,2,2,2,10.0,New Property,0,0,0,0,0,0,118,704.0,704.0,554.17
2.0,Sector 79,8453.0,2366.0,3,4,3+,2.0,Relatively New,1,0,0,0,0,1,156,,,2366.0
3.5,Sector 82A,13430.0,2606.0,5,5,3+,14.0,Relatively New,0,1,0,0,0,2,49,,,2606.0
1.91,DLF Phase 4,16608.0,1150.0,2,2,2,11.0,New Property,0,0,0,0,0,2,98,,,1150.0
1.0,Sector 37D,5649.0,1770.0,3,3,3+,13.0,Moderately Old,0,0,0,0,0,0,38,1770.0,1770.0,
1.4,Sector-33 Sohna,21538.0,650.0,3,3,3,2.0,Under Construction,0,0,0,0,0,0,54,650.0,650.0,
0.35,Sohna,7000.0,500.0,2,2,2,5.0,Relatively New,0,0,0,0,0,0,30,567.0,567.0,500.0
0.82,Sector 104,9854.0,832.0,2,2,3,12.0,Relatively New,0,1,0,0,0,0,120,,,77.31
0.88,Sohna,11125.0,791.0,2,2,2,13.0,Relatively New,0,0,0,0,0,2,127,1275.0,1275.0,791.0
0.55,Sohna,6690.0,822.0,2,2,3,3.0,Undefined,0,0,0,0,0,0,0,,,822.0
1.2,Sector 67,7407.0,1620.0,3,3,2,1.0,Undefined,0,0,0,0,0,0,0,,,180.0
1.78,Sector 74,12500.0,1424.0,2,2,3+,12.0,Undefined,0,0,0,0,0,0,0,,,1424.0
1.9,Sector 65,13991.0,1358.0,2,2,2,40.0,Undefined,0,0,0,0,0,0,0,,1358.0,
0.26,Sohna,5397.0,482.0,2,2,1,5.0,Relatively New,0,0,0,0,0,0,95,,,481.73
0.89,Sector 81,8279.0,1075.0,2,2,2,3.0,Under Construction,0,0,0,0,1,1,20,,,1075.0
1.6,Sector 61,13913.0,1150.0,2,2,2,3.0,New Property,0,1,0,0,0,0,122,,,1150.0
0.9,Sector 86,5325.0,1690.0,3,3,2,10.0,New Property,0,0,0,0,0,0,29,,1690.0,
1.1,Sector 37D,5528.0,1990.0,3,3,3,9.0,Undefined,0,0,0,0,0,0,0,,1990.0,
0.95,Sector 89,8903.0,1067.0,2,2,2,1.0,Under Construction,0,1,0,0,0,0,122,1067.0,1067.0,578.0
0.47,Sector 90,6811.0,690.0,2,2,1,0.0,New Property,0,0,0,0,0,0,49,,,690.0
2.7,Adarsh Nagar,8571.0,3150.0,4,3,3,6.0,Undefined,0,0,0,0,0,0,0,,3150.0,
0.95,Sector 79,6209.0,1530.0,2,2,3,7.0,New Property,0,1,0,0,0,0,49,1530.0,1530.0,
1.15,Sector 78,5284.0,2176.0,3,3,3,9.0,Moderately Old,1,0,0,0,1,0,22,2176.0,2176.0,
0.9,Sector 37C,5614.0,1603.0,3,3,3,0.0,Under Construction,0,0,0,0,0,0,66,1603.0,1603.0,
1.0,Sector 36 Sohna,9900.0,1010.0,3,2,3,2.0,New Property,0,0,0,0,0,1,128,,,1010.0
1.5,Sector 109,6616.0,2267.0,3,3,1,4.0,New Property,1,0,0,0,0,0,37,,,2267.0
1.15,Sector 12,5500.0,2091.0,3,4,2,2.0,Old Property,1,0,0,0,1,0,0,,2000.0,
1.3,Sector-33 Sohna,10743.0,1210.0,2,2,2,3.0,New Property,0,1,0,0,0,0,22,1210.0,1210.0,
1.9,Sector 99,6702.0,2835.0,4,4,3+,2.0,Undefined,0,0,0,0,0,0,0,,2835.0,
2.2,Mehrauli  Road,12500.0,1760.0,3,4,3+,3.0,Undefined,0,0,0,0,0,0,0,,,1760.0
2.2,Mehrauli  Road,12500.0,1760.0,3,4,3+,3.0,Undefined,0,0,0,0,0,0,0,,,1760.0
5.0,Sector 70,10416.0,4800.0,6,7,3+,0.0,Relatively New,1,1,0,0,0,0,119,,,4800.0
0.85,Sector 84,5556.0,1530.0,2,2,3,10.0,New Property,0,1,0,0,1,0,24,1350.0,1350.0,
1.9,Sector 55,10555.0,1800.0,4,3,3+,9.0,Moderately Old,0,0,1,0,0,2,35,,,1800.0
0.9,Sector 10A,7083.0,1271.0,2,2,3,9.0,New Property,0,0,0,0,1,0,52,1200.0,1200.0,
1.3,Sector 92,6373.0,2040.0,4,4,0,7.0,Undefined,0,0,0,0,0,0,0,,2040.0,
3.0,Sector 63,18271.0,1642.0,3,3,3+,14.0,Relatively New,1,0,0,0,0,1,0,,1642.0,1500.0
0.68,Sohna,8252.0,824.0,2,2,2,3.0,New Property,0,0,0,0,0,0,113,,,824.0
0.55,Samaspur,5238.0,1050.0,2,2,0,5.0,Relatively New,0,0,0,0,0,0,36,,,1050.0
1.33,Sector 89,16985.0,783.0,3,3,3,4.0,Under Construction,0,1,0,0,0,0,125,,1423.0,783.0
0.9,Sector 107,6588.0,1366.0,2,2,3+,14.0,New Property,0,0,0,0,0,0,67,1366.0,1366.0,
1.55,Sector 89,10000.0,1550.0,3,2,3,6.0,Moderately Old,0,0,0,1,0,1,111,1550.0,1550.0,
0.35,Sector 99A,6422.0,545.0,2,2,1,3.0,Relatively New,0,0,0,0,0,0,62,,,545.0
0.49,Sector 92,4909.0,998.0,2,2,2,2.0,Relatively New,0,0,0,0,0,0,96,,,998.0
0.45,Sector 92,7614.0,591.0,2,2,1,10.0,New Property,0,1,0,0,0,1,20,,646.0,591.0
2.3,Sector 109,8897.0,2585.0,3,4,3+,10.0,New Property,1,0,0,0,1,0,74,2585.0,2585.0,
1.5,Sector 67A,11111.0,1350.0,2,2,2,10.0,Relatively New,0,0,0,1,0,1,38,,,1350.0
1.0,Sector 77,7500.0,1333.0,2,2,2,3.0,New Property,0,0,0,0,0,0,74,,,1340.0
1.1,Sector 95,4327.0,2542.0,4,3,3,9.0,Relatively New,1,0,0,0,1,0,22,,,2542.0
1.65,Sector 63A,15263.0,1081.0,2,2,2,1.0,Under Construction,0,0,0,0,0,0,0,1081.0,1081.0,
2.65,Sector 88A,16747.0,1582.0,3,3,3+,10.0,New Property,0,0,0,0,0,0,110,,,124.0
0.3,Sector 103,8290.0,362.0,1,2,2,5.0,New Property,0,0,0,0,0,0,37,,,361.88
0.78,Sector 92,11142.0,700.0,2,2,3,2.0,Under Construction,0,0,0,0,1,0,24,1010.0,1010.0,700.0
0.33,Sector 95,3911.0,844.0,2,2,1,14.0,New Property,0,0,0,0,1,1,79,767.0,767.0,
1.2,Sector-33 Sohna,8043.0,1492.0,2,2,2,0.0,Undefined,0,0,0,0,0,0,0,,1492.0,849.0
0.4,Ashok Vihar Phase 2,4444.0,900.0,3,2,1,3.0,Relatively New,0,0,0,0,0,0,7,,,900.0
4.5,Sector 81,10714.0,4200.0,4,6,3+,17.0,Relatively New,1,0,0,0,0,1,44,4200.0,4200.0,
0.75,Sector 36A,7500.0,1000.0,2,2,2,5.0,Relatively New,0,0,0,0,0,0,26,1000.0,1000.0,727.0
0.35,Sohna,6315.0,554.0,2,2,2,14.0,New Property,0,0,0,0,0,0,53,,,554.16
0.75,Sector 78,6053.0,1239.0,2,2,1,5.0,Undefined,0,0,0,0,0,0,0,,1239.0,1100.0
5.6,Sector 112,11529.0,4857.0,4,6,3+,15.0,Moderately Old,1,0,0,0,0,1,157,4857.0,4857.0,
0.95,Sector 92,4856.0,1956.0,4,3,3,4.0,Moderately Old,0,0,0,0,0,0,67,1956.0,1956.0,
0.9,Sector 81,5056.0,1780.0,3,3,0,7.0,Undefined,0,0,0,0,0,0,0,,1780.0,
0.85,Sector 93,14237.0,597.0,2,2,0,10.0,Undefined,0,0,0,0,0,0,0,,597.0,
1.2,Sector 89,8433.0,1423.0,3,3,2,2.0,Undefined,0,0,0,0,0,0,0,,1423.0,920.0
6.2,DLF Phase 5,20687.0,2997.0,4,4,3+,9.0,Moderately Old,1,0,0,0,0,0,7,2997.0,2997.0,
4.26,Mehrauli  Road,13108.0,3250.0,4,4,0,9.0,Undefined,0,0,0,0,0,0,0,,3250.0,
1.6,Sector 102,11700.0,1368.0,2,2,3,14.0,Moderately Old,0,0,0,0,0,0,0,,1368.0,
2.3,Sector 36A,15551.0,1479.0,2,2,2,23.0,Undefined,0,0,0,0,0,0,0,,1479.0,
3.7,Sector 63A,15416.0,2400.0,3,3,3+,1.0,Under Construction,0,0,0,0,0,0,72,,,2400.0
0.22,Sector 104,7302.0,301.0,1,2,2,2.0,New Property,0,0,0,0,0,0,60,,,301.28
0.6,Sector 37D,9230.0,650.0,2,2,3,7.0,New Property,0,0,0,0,0,0,35,650.0,650.0,596.12
0.2,Surat Nagar 1,6644.0,301.0,1,2,2,3.0,New Property,0,0,0,0,0,0,0,,,301.0
0.86,Sector 89,7796.0,1103.0,2,3,2,4.0,New Property,1,1,1,0,0,1,72,,,1103.0
0.75,Sector 92,4687.0,1600.0,3,4,3,2.0,Moderately Old,0,1,0,0,0,0,113,,,1600.0
4.3,Sector 48,13870.0,3100.0,4,5,3+,4.0,New Property,1,1,1,0,0,0,88,,,3100.0
1.9,Sector 70,9743.0,1950.0,3,3,3,10.0,New Property,1,0,1,1,1,0,36,1950.0,1950.0,
2.2,Chakkarpur,12500.0,1760.0,3,4,3+,3.0,Moderately Old,1,0,0,0,0,2,0,,,1760.0
2.0,Sector 39,8333.0,2400.0,3,3,3+,0.0,Undefined,0,0,0,0,0,0,0,,2400.0,
0.95,Sector 102,10383.0,915.0,2,2,2,14.0,Undefined,0,0,0,0,0,0,0,,915.0,858.0
0.95,Sector 102,10383.0,915.0,2,2,2,14.0,Undefined,0,0,0,0,0,0,0,,915.0,675.0
0.4,Sector 95,5839.0,685.0,3,2,2,6.0,Undefined,0,0,0,0,0,0,0,,,685.0
1.0,Sispal Vihar,11765.0,850.0,1,1,1,8.0,Undefined,0,0,0,0,0,0,0,,850.0,689.0
0.45,Sector 92,6000.0,750.0,3,3,1,10.0,Relatively New,0,0,0,0,0,0,0,,,750.0
0.4,Sector 33,6421.0,623.0,2,2,2,4.0,Undefined,0,0,0,0,0,0,0,,623.0,599.0
3.5,Sector 65,17039.0,2054.0,3,3,3,15.0,New Property,1,1,1,0,0,1,166,,,2054.0
1.36,Sector 37D,8846.0,1537.0,3,3,3,1.0,Under Construction,0,0,1,0,1,0,37,,1535.0,
1.02,Sector 108,7950.0,1283.0,2,3,3,4.0,Relatively New,0,1,0,0,0,0,112,,1283.0,734.43
0.4,Sohna,6694.0,598.0,2,2,2,7.0,Relatively New,0,0,0,0,0,0,57,950.0,950.0,597.53
3.9,Sector 59,16993.0,2295.0,3,1,0,0.0,Undefined,0,0,0,0,0,0,0,,2295.0,
2.41,Sector 61,14785.0,1630.0,3,3,3,2.0,New Property,0,0,0,0,0,0,0,,1630.0,1625.0
1.1,Sector 102,12022.0,915.0,2,2,1,7.0,Undefined,0,0,0,0,0,0,0,,915.0,700.0
2.5,Sector-33 Sohna,13270.0,1884.0,3,3,2,1.0,Undefined,0,0,0,0,0,0,0,,,1884.0
2.44,Sector 65,13300.0,1835.0,3,3,2,7.0,Under Construction,0,0,0,0,0,0,31,1828.0,1828.0,
1.05,Sector 76,5949.0,1765.0,3,3,3+,7.0,Relatively New,0,0,0,0,0,1,133,1765.0,1765.0,
2.02,Shankar Vihar,8080.0,2500.0,4,3,1,2.0,New Property,0,0,0,0,0,0,0,2500.0,2500.0,
0.24,Sohna,7056.0,340.0,1,1,1,12.0,Relatively New,0,0,0,0,0,1,66,,,340.09
4.2,Sushant Lok Phase 1,19767.0,2125.0,3,4,2,7.0,Under Construction,0,0,0,0,0,0,42,2150.0,2150.0,
1.4,Sector 63A,11336.0,1235.0,2,2,2,3.0,Under Construction,0,0,0,0,1,0,0,,,1235.0
0.45,Sector 95A,7908.0,569.0,2,2,2,2.0,New Property,0,0,0,0,0,1,31,,,569.0
1.0,Sector 89,9007.0,1110.0,2,2,3,3.0,New Property,0,1,0,0,1,0,99,,,1110.0
2.0,Sector 104,8733.0,2290.0,3,4,3+,4.0,Relatively New,1,0,0,0,0,0,60,2290.0,2290.0,
0.75,Sohna,5555.0,1350.0,2,2,2,4.0,Moderately Old,0,0,0,0,0,0,0,,1350.0,
3.25,Sector 99,9672.0,3360.0,4,4,3+,2.0,New Property,1,0,0,0,0,0,123,3360.0,3360.0,
1.1,Sohna,7549.0,1457.0,2,2,3+,17.0,Relatively New,0,1,0,0,1,1,7,1457.0,1457.0,
1.45,Sector 86,9797.0,1480.0,3,2,3,8.0,Relatively New,0,0,0,0,0,2,72,,1480.0,1050.0
3.2,Sector 99,9922.0,3225.0,4,4,0,5.0,Under Construction,0,0,0,0,0,0,23,,3225.0,
0.4,Sector 93,7359.0,544.0,2,2,2,11.0,New Property,0,0,0,0,0,0,37,,,543.53
0.95,Sector 89,8600.0,1105.0,2,2,2,4.0,New Property,1,1,0,0,0,0,38,,,1103.0
